"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,3.81630318429226,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,7.12705799408825,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,2.1042968501304,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,3.05406483434403,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,1.39320586273987,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,1.34173602843215,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,6.96119384052468,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,8.21995179161469,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,-3.01725547258136,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,0.834347242418852,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,0.807451907911192,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,-0.0621405729750213,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,1.8296287064129,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,6.71848328285483,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,-0.557606980655869,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,3.49474031832625,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,3.88312548931702,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,8.39988258512082,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,0.687209971472206,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-22.2632703147982,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-22.3409099749517,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-1.68863381107761,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,10.8964553905857,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,6.50163887802929,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,6.79094286855237,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,4.37728384582797,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-1.56961632975683,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,7.99146120345406,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,5.57100473963226,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,2.08809403996188,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,5.66845174998356,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-1.65900136431135,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,0.61888815976175,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-2.05380653286267,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-1.17480444374693,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,1.78159477606805,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,1.44315676051006,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-1.27389524503511,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-1.16561281531109,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,1.95524253505002,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-0.79374954570707,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,6.74970366568363,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.840748276034348,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-4.2599297822044,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-11.2833380411786,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.0584926399218158,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.733934144996417,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-5.95265032892088,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-3.0976688356228,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.144475864375244,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,5.1021589533715,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.55485214639129,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.77399918600642,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-0.257191162622714,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-1.14659965289813,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.17323859618914,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,3.06182632959471,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,2.94910576485921,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.88796883654633,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-4.47685260187941,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-1.82151080595043,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,6.47273317045724,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-2.23654623475946,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-1.54725335344107,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-4.42707507653724,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-27.1236013399781,,
"XTEXVA01","Exports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,31.0848598570405,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,3.34704441607899,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,3.72887611659125,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,-0.294395620822598,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,4.06076429392256,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,-0.890477177359034,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,6.66632293074781,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,4.58258073067679,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,7.4671063620722,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,0.281897442458192,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,2.38789912501627,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,-2.31347904265879,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,1.26680333436221,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,0.948366516831684,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,-0.112036696837161,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,3.3932249312942,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,3.18943369219044,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,6.15606990449236,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,3.35440645530989,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,3.41136958123116,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,1.15496924560009,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,0.016779796821642,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,-0.057114084250855,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,-4.75885564540051,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,5.00739398077005,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,0.92596853421116,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,3.18947982528593,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,1.95180371196479,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,6.1041354617427,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,3.53898606750764,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,2.08502694799395,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,-0.317705431925876,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,-0.737858361377953,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,-4.05857544274224,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,-0.190941833414326,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,-4.83072296911902,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,-4.6431422154556,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,1.29978515556023,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,5.63364788044837,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,2.02557891114481,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,-0.0306823004975767,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,2.47583042729961,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,4.36681573353859,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,-3.45584336386733,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,6.43229266947426,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,1.00262466811272,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,5.9377494579353,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,4.68355597368575,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,5.59838743125544,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,2.80615314866341,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,1.02307552849062,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,3.07845701586668,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,4.39226413701846,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,1.64358737262942,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,4.99732954425431,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,1.93868214628523,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,-2.02412396136142,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,0.473027204255265,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,5.70702303617274,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,4.06907791467878,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,3.77309077819156,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,1.26420883836493,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,5.7079932108574,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.699232885111495,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-15.3496492834619,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-17.1996314068231,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,0.121006064912035,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,10.1881188047943,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,5.68062279954892,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,5.14799943176455,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,6.2411091300963,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,1.68288521709876,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.35994175906758,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,7.32844367578961,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,3.91655312663339,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.962395397927504,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-1.25901702252631,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,2.25092178537386,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-0.371366319101966,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.345857629350746,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.905621793642522,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,1.20708626208504,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-1.30250467495123,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.395448340303866,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.190086795915052,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-3.10798508484765,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,5.5478787986255,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.363297020233402,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-2.69891513461629,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-7.30516638510257,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.929261992890594,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-3.89802417881489,,
"XTIMVA01","Imports in goods, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-2.16352308781557,,
